path,x,y
../Rocks-CENTERED/003362.png,21,44
../Rocks-CENTERED/000643.png,24,51
../Rocks-CENTERED/002054.png,50,30
../Rocks-CENTERED/004425.png,60,69
../Rocks-CENTERED/004343.png,0,41
../Rocks-CENTERED/002732.png,41,5
../Rocks-CENTERED/000125.png,38,64
../Rocks-CENTERED/000131.png,24,35
../Rocks-CENTERED/004357.png,37,67
../Rocks-CENTERED/003438.png,0,20
../Rocks-CENTERED/002726.png,61,35
../Rocks-CENTERED/002040.png,42,63
../Rocks-CENTERED/004431.png,38,62
../Rocks-CENTERED/000657.png,50,35
../Rocks-CENTERED/001549.png,49,16
../Rocks-CENTERED/000910.png,33,62
../Rocks-CENTERED/002861.png,30,54
../Rocks-CENTERED/002875.png,48,1
../Rocks-CENTERED/000904.png,60,51
../Rocks-CENTERED/004592.png,19,48
../Rocks-CENTERED/000092.png,52,53
../Rocks-CENTERED/002685.png,29,20
../Rocks-CENTERED/002849.png,9,67
../Rocks-CENTERED/002691.png,45,36
../Rocks-CENTERED/001398.png,49,4
../Rocks-CENTERED/000086.png,33,40
../Rocks-CENTERED/000938.png,18,4
../Rocks-CENTERED/004586.png,22,42
../Rocks-CENTERED/003202.png,66,35
../Rocks-CENTERED/001415.png,49,69
../Rocks-CENTERED/001373.png,3,52
../Rocks-CENTERED/003564.png,5,16
../Rocks-CENTERED/003570.png,65,12
../Rocks-CENTERED/000079.png,9,42
../Rocks-CENTERED/001367.png,21,16
../Rocks-CENTERED/001401.png,31,65
../Rocks-CENTERED/004579.png,46,42
../Rocks-CENTERED/003216.png,15,65
../Rocks-CENTERED/002108.png,29,16
../Rocks-CENTERED/001429.png,44,63
../Rocks-CENTERED/000737.png,5,26
../Rocks-CENTERED/004551.png,62,55
../Rocks-CENTERED/002120.png,6,21
../Rocks-CENTERED/002646.png,12,54
../Rocks-CENTERED/003558.png,18,17
../Rocks-CENTERED/004237.png,67,15
../Rocks-CENTERED/000051.png,33,49
../Rocks-CENTERED/000045.png,49,37
../Rocks-CENTERED/002652.png,36,40
../Rocks-CENTERED/004223.png,7,43
../Rocks-CENTERED/004545.png,6,56
../Rocks-CENTERED/002134.png,12,65
../Rocks-CENTERED/000723.png,18,51
../Rocks-CENTERED/001818.png,6,14
../Rocks-CENTERED/003969.png,69,16
../Rocks-CENTERED/002487.png,34,21
../Rocks-CENTERED/003941.png,2,21
../Rocks-CENTERED/003799.png,63,48
../Rocks-CENTERED/000290.png,27,15
../Rocks-CENTERED/001830.png,12,42
../Rocks-CENTERED/004790.png,3,3
../Rocks-CENTERED/004784.png,25,64
../Rocks-CENTERED/001824.png,57,9
../Rocks-CENTERED/000284.png,24,25
../Rocks-CENTERED/002493.png,44,23
../Rocks-CENTERED/003955.png,22,16
../Rocks-CENTERED/004009.png,8,18
../Rocks-CENTERED/003766.png,51,61
../Rocks-CENTERED/002478.png,21,33
../Rocks-CENTERED/001171.png,19,21
../Rocks-CENTERED/000509.png,31,6
../Rocks-CENTERED/001617.png,63,0
../Rocks-CENTERED/003000.png,63,4
../Rocks-CENTERED/003014.png,19,22
../Rocks-CENTERED/001603.png,14,64
../Rocks-CENTERED/001165.png,37,61
../Rocks-CENTERED/003772.png,44,14
../Rocks-CENTERED/000253.png,17,49
../Rocks-CENTERED/004035.png,63,10
../Rocks-CENTERED/002444.png,58,68
../Rocks-CENTERED/003982.png,21,48
../Rocks-CENTERED/002322.png,25,34
../Rocks-CENTERED/004753.png,33,48
../Rocks-CENTERED/000535.png,27,48
../Rocks-CENTERED/000521.png,22,9
../Rocks-CENTERED/002336.png,8,48
../Rocks-CENTERED/003028.png,35,9
../Rocks-CENTERED/004747.png,46,25
../Rocks-CENTERED/004021.png,46,9
../Rocks-CENTERED/002450.png,65,36
../Rocks-CENTERED/003996.png,44,32
../Rocks-CENTERED/001159.png,25,66
../Rocks-CENTERED/000247.png,38,65
../Rocks-CENTERED/004746.png,48,59
../Rocks-CENTERED/003029.png,9,16
../Rocks-CENTERED/002337.png,60,54
../Rocks-CENTERED/000520.png,33,66
../Rocks-CENTERED/000246.png,62,66
../Rocks-CENTERED/001158.png,32,53
../Rocks-CENTERED/003997.png,49,38
../Rocks-CENTERED/002451.png,33,32
../Rocks-CENTERED/004020.png,67,35
../Rocks-CENTERED/003983.png,18,29
../Rocks-CENTERED/002445.png,36,23
../Rocks-CENTERED/004034.png,7,54
../Rocks-CENTERED/000252.png,4,42
../Rocks-CENTERED/000534.png,36,9
../Rocks-CENTERED/004752.png,26,61
../Rocks-CENTERED/002323.png,31,7
../Rocks-CENTERED/001602.png,35,42
../Rocks-CENTERED/003015.png,16,20
../Rocks-CENTERED/003773.png,57,2
../Rocks-CENTERED/001164.png,19,47
../Rocks-CENTERED/001170.png,69,25
../Rocks-CENTERED/002479.png,29,9
../Rocks-CENTERED/003767.png,23,63
../Rocks-CENTERED/004008.png,46,8
../Rocks-CENTERED/003001.png,31,51
../Rocks-CENTERED/001616.png,53,33
../Rocks-CENTERED/000508.png,23,4
../Rocks-CENTERED/001825.png,38,45
../Rocks-CENTERED/004785.png,38,58
../Rocks-CENTERED/003954.png,48,31
../Rocks-CENTERED/002492.png,18,5
../Rocks-CENTERED/000285.png,67,54
../Rocks-CENTERED/000291.png,2,43
../Rocks-CENTERED/003798.png,20,35
../Rocks-CENTERED/003940.png,36,5
../Rocks-CENTERED/002486.png,2,35
../Rocks-CENTERED/004791.png,16,14
../Rocks-CENTERED/001831.png,18,56
../Rocks-CENTERED/001819.png,0,66
../Rocks-CENTERED/003968.png,49,67
../Rocks-CENTERED/004222.png,34,48
../Rocks-CENTERED/002653.png,64,11
../Rocks-CENTERED/000044.png,6,39
../Rocks-CENTERED/000722.png,44,48
../Rocks-CENTERED/002135.png,32,51
../Rocks-CENTERED/004544.png,30,1
../Rocks-CENTERED/002121.png,65,53
../Rocks-CENTERED/004550.png,30,2
../Rocks-CENTERED/000736.png,65,25
../Rocks-CENTERED/001428.png,44,68
../Rocks-CENTERED/000050.png,53,67
../Rocks-CENTERED/004236.png,3,66
../Rocks-CENTERED/003559.png,54,14
../Rocks-CENTERED/002647.png,51,30
../Rocks-CENTERED/001366.png,49,9
../Rocks-CENTERED/000078.png,14,34
../Rocks-CENTERED/003571.png,42,38
../Rocks-CENTERED/002109.png,51,0
../Rocks-CENTERED/003217.png,24,11
../Rocks-CENTERED/004578.png,57,17
../Rocks-CENTERED/001400.png,25,54
../Rocks-CENTERED/001414.png,42,3
../Rocks-CENTERED/003203.png,42,49
../Rocks-CENTERED/003565.png,64,33
../Rocks-CENTERED/001372.png,23,22
../Rocks-CENTERED/000087.png,6,36
../Rocks-CENTERED/001399.png,21,59
../Rocks-CENTERED/002690.png,65,0
../Rocks-CENTERED/002848.png,38,17
../Rocks-CENTERED/004587.png,16,52
../Rocks-CENTERED/000939.png,0,63
../Rocks-CENTERED/004593.png,64,44
../Rocks-CENTERED/002684.png,51,66
../Rocks-CENTERED/000093.png,21,41
../Rocks-CENTERED/002874.png,2,54
../Rocks-CENTERED/000905.png,30,47
../Rocks-CENTERED/000911.png,32,15
../Rocks-CENTERED/002860.png,66,67
../Rocks-CENTERED/002727.png,0,46
../Rocks-CENTERED/003439.png,37,13
../Rocks-CENTERED/004356.png,31,1
../Rocks-CENTERED/000130.png,49,14
../Rocks-CENTERED/001548.png,10,41
../Rocks-CENTERED/000656.png,31,54
../Rocks-CENTERED/004430.png,37,26
../Rocks-CENTERED/002041.png,29,45
../Rocks-CENTERED/004424.png,27,69
../Rocks-CENTERED/002055.png,3,35
../Rocks-CENTERED/000642.png,1,49
../Rocks-CENTERED/000124.png,61,16
../Rocks-CENTERED/002733.png,4,2
../Rocks-CENTERED/004342.png,69,5
../Rocks-CENTERED/001212.png,18,34
../Rocks-CENTERED/003405.png,64,52
../Rocks-CENTERED/003363.png,21,50
../Rocks-CENTERED/001574.png,33,58
../Rocks-CENTERED/001560.png,5,64
../Rocks-CENTERED/004418.png,46,11
../Rocks-CENTERED/003377.png,63,9
../Rocks-CENTERED/002069.png,27,42
../Rocks-CENTERED/003411.png,19,4
../Rocks-CENTERED/000118.png,38,14
../Rocks-CENTERED/001206.png,14,0
../Rocks-CENTERED/004395.png,66,30
../Rocks-CENTERED/002082.png,47,42
../Rocks-CENTERED/000695.png,36,24
../Rocks-CENTERED/000681.png,29,50
../Rocks-CENTERED/000859.png,9,48
../Rocks-CENTERED/002096.png,63,19
../Rocks-CENTERED/003388.png,24,59
../Rocks-CENTERED/002928.png,5,46
../Rocks-CENTERED/004381.png,44,59
../Rocks-CENTERED/002900.png,26,0
../Rocks-CENTERED/000871.png,1,32
../Rocks-CENTERED/000865.png,42,56
../Rocks-CENTERED/002914.png,40,50
../Rocks-CENTERED/002243.png,65,56
../Rocks-CENTERED/004632.png,21,29
../Rocks-CENTERED/001992.png,46,31
../Rocks-CENTERED/000454.png,66,28
../Rocks-CENTERED/000332.png,16,17
../Rocks-CENTERED/004154.png,37,35
../Rocks-CENTERED/002525.png,49,39
../Rocks-CENTERED/004140.png,36,42
../Rocks-CENTERED/002531.png,17,9
../Rocks-CENTERED/001038.png,53,13
../Rocks-CENTERED/000326.png,4,18
../Rocks-CENTERED/001986.png,33,27
../Rocks-CENTERED/000440.png,40,23
../Rocks-CENTERED/002257.png,52,48
../Rocks-CENTERED/003149.png,7,35
../Rocks-CENTERED/004626.png,48,22
../Rocks-CENTERED/000468.png,49,21
../Rocks-CENTERED/001776.png,35,39
../Rocks-CENTERED/003161.png,62,39
../Rocks-CENTERED/004168.png,51,11
../Rocks-CENTERED/003607.png,23,61
../Rocks-CENTERED/002519.png,23,21
../Rocks-CENTERED/001010.png,7,0
../Rocks-CENTERED/001004.png,69,32
../Rocks-CENTERED/003613.png,68,1
../Rocks-CENTERED/003175.png,15,64
../Rocks-CENTERED/001762.png,60,45
../Rocks-CENTERED/001789.png,14,38
../Rocks-CENTERED/001951.png,28,67
../Rocks-CENTERED/000497.png,29,14
../Rocks-CENTERED/004829.png,68,34
../Rocks-CENTERED/002280.png,34,49
../Rocks-CENTERED/003820.png,26,20
../Rocks-CENTERED/004197.png,63,35
../Rocks-CENTERED/003834.png,8,1
../Rocks-CENTERED/004183.png,4,67
../Rocks-CENTERED/002294.png,52,41
../Rocks-CENTERED/001945.png,66,46
../Rocks-CENTERED/000483.png,48,32
../Rocks-CENTERED/004815.png,37,12
../Rocks-CENTERED/003808.png,69,52
../Rocks-CENTERED/001979.png,16,38
../Rocks-CENTERED/004801.png,22,4
../Rocks-CENTERED/004817.png,10,34
../Rocks-CENTERED/004803.png,50,29
../Rocks-CENTERED/004195.png,35,56
../Rocks-CENTERED/003822.png,37,58
../Rocks-CENTERED/002282.png,61,57
../Rocks-CENTERED/000495.png,31,27
../Rocks-CENTERED/001953.png,23,49
../Rocks-CENTERED/000481.png,14,50
../Rocks-CENTERED/001947.png,3,57
../Rocks-CENTERED/002296.png,18,38
../Rocks-CENTERED/003188.png,7,42
../Rocks-CENTERED/004181.png,1,61
../Rocks-CENTERED/003836.png,0,0
../Rocks-CENTERED/001012.png,42,8
../Rocks-CENTERED/003605.png,30,55
../Rocks-CENTERED/003163.png,37,63
../Rocks-CENTERED/001774.png,41,30
../Rocks-CENTERED/001760.png,1,6
../Rocks-CENTERED/004618.png,52,21
../Rocks-CENTERED/003177.png,2,61
../Rocks-CENTERED/002269.png,43,69
../Rocks-CENTERED/003611.png,18,64
../Rocks-CENTERED/000318.png,38,43
../Rocks-CENTERED/001006.png,18,9
../Rocks-CENTERED/002527.png,48,11
../Rocks-CENTERED/003639.png,61,62
../Rocks-CENTERED/004156.png,14,3
../Rocks-CENTERED/000330.png,20,62
../Rocks-CENTERED/001748.png,45,50
../Rocks-CENTERED/000456.png,10,58
../Rocks-CENTERED/001990.png,5,4
../Rocks-CENTERED/004630.png,15,48
../Rocks-CENTERED/002241.png,40,31
../Rocks-CENTERED/004624.png,58,9
../Rocks-CENTERED/002255.png,59,9
../Rocks-CENTERED/000442.png,27,9
../Rocks-CENTERED/001984.png,10,39
../Rocks-CENTERED/000324.png,51,7
../Rocks-CENTERED/002533.png,21,31
../Rocks-CENTERED/004142.png,29,19
../Rocks-CENTERED/000873.png,4,56
../Rocks-CENTERED/002902.png,43,1
../Rocks-CENTERED/002916.png,40,69
../Rocks-CENTERED/000867.png,53,48
../Rocks-CENTERED/001589.png,2,18
../Rocks-CENTERED/000697.png,22,25
../Rocks-CENTERED/002080.png,21,19
../Rocks-CENTERED/004397.png,2,12
../Rocks-CENTERED/004383.png,58,10
../Rocks-CENTERED/002094.png,38,4
../Rocks-CENTERED/000683.png,8,10
../Rocks-CENTERED/000668.png,45,60
../Rocks-CENTERED/001576.png,58,3
../Rocks-CENTERED/003361.png,15,0
../Rocks-CENTERED/004368.png,22,48
../Rocks-CENTERED/003407.png,44,26
../Rocks-CENTERED/002719.png,54,2
../Rocks-CENTERED/001210.png,25,39
../Rocks-CENTERED/001204.png,2,1
../Rocks-CENTERED/003413.png,50,67
../Rocks-CENTERED/003375.png,12,10
../Rocks-CENTERED/001562.png,3,23
../Rocks-CENTERED/002043.png,66,56
../Rocks-CENTERED/004432.png,0,24
../Rocks-CENTERED/000654.png,59,39
../Rocks-CENTERED/000132.png,2,55
../Rocks-CENTERED/004354.png,54,50
../Rocks-CENTERED/002725.png,19,52
../Rocks-CENTERED/004340.png,42,43
../Rocks-CENTERED/002731.png,52,29
../Rocks-CENTERED/001238.png,8,36
../Rocks-CENTERED/000126.png,0,38
../Rocks-CENTERED/000640.png,38,47
../Rocks-CENTERED/000898.png,33,29
../Rocks-CENTERED/002057.png,53,37
../Rocks-CENTERED/003349.png,16,12
../Rocks-CENTERED/004426.png,22,41
../Rocks-CENTERED/000907.png,28,49
../Rocks-CENTERED/002876.png,3,22
../Rocks-CENTERED/002862.png,46,50
../Rocks-CENTERED/000913.png,13,21
../Rocks-CENTERED/004585.png,24,57
../Rocks-CENTERED/002692.png,37,55
../Rocks-CENTERED/000085.png,54,4
../Rocks-CENTERED/000091.png,24,21
../Rocks-CENTERED/003598.png,62,23
../Rocks-CENTERED/002686.png,4,66
../Rocks-CENTERED/004591.png,52,49
../Rocks-CENTERED/001402.png,34,44
../Rocks-CENTERED/003215.png,24,2
../Rocks-CENTERED/003573.png,39,34
../Rocks-CENTERED/001364.png,22,47
../Rocks-CENTERED/001370.png,37,6
../Rocks-CENTERED/002679.png,33,69
../Rocks-CENTERED/003567.png,47,3
../Rocks-CENTERED/004208.png,22,17
../Rocks-CENTERED/003201.png,29,53
../Rocks-CENTERED/001416.png,3,29
../Rocks-CENTERED/000708.png,16,4
../Rocks-CENTERED/004546.png,57,67
../Rocks-CENTERED/003229.png,2,27
../Rocks-CENTERED/002137.png,41,65
../Rocks-CENTERED/000720.png,14,35
../Rocks-CENTERED/000046.png,5,44
../Rocks-CENTERED/001358.png,59,37
../Rocks-CENTERED/002651.png,23,52
../Rocks-CENTERED/002889.png,15,27
../Rocks-CENTERED/004220.png,29,12
../Rocks-CENTERED/002645.png,55,58
../Rocks-CENTERED/004234.png,19,33
../Rocks-CENTERED/000052.png,43,38
../Rocks-CENTERED/000734.png,24,49
../Rocks-CENTERED/004552.png,62,44
../Rocks-CENTERED/002123.png,35,67
../Rocks-CENTERED/000287.png,57,59
../Rocks-CENTERED/001199.png,52,40
../Rocks-CENTERED/002490.png,57,20
../Rocks-CENTERED/003956.png,62,35
../Rocks-CENTERED/004787.png,10,29
../Rocks-CENTERED/001827.png,13,47
../Rocks-CENTERED/001833.png,0,60
../Rocks-CENTERED/004793.png,66,43
../Rocks-CENTERED/002484.png,30,9
../Rocks-CENTERED/003942.png,18,7
../Rocks-CENTERED/000293.png,47,18
../Rocks-CENTERED/001166.png,9,64
../Rocks-CENTERED/000278.png,12,7
../Rocks-CENTERED/003771.png,46,67
../Rocks-CENTERED/002309.png,43,3
../Rocks-CENTERED/003017.png,68,36
../Rocks-CENTERED/004778.png,67,58
../Rocks-CENTERED/001600.png,5,69
../Rocks-CENTERED/001614.png,56,58
../Rocks-CENTERED/003003.png,33,53
../Rocks-CENTERED/003765.png,65,49
../Rocks-CENTERED/001172.png,32,60
../Rocks-CENTERED/004022.png,5,55
../Rocks-CENTERED/002453.png,43,17
../Rocks-CENTERED/003995.png,6,19
../Rocks-CENTERED/000244.png,19,60
../Rocks-CENTERED/000522.png,19,32
../Rocks-CENTERED/002335.png,42,28
../Rocks-CENTERED/004744.png,4,22
../Rocks-CENTERED/002321.png,11,26
../Rocks-CENTERED/004750.png,4,58
../Rocks-CENTERED/000536.png,0,69
../Rocks-CENTERED/001628.png,27,18
../Rocks-CENTERED/000250.png,29,23
../Rocks-CENTERED/004036.png,53,55
../Rocks-CENTERED/003759.png,0,42
../Rocks-CENTERED/002447.png,24,58
../Rocks-CENTERED/003981.png,2,51
../Rocks-CENTERED/001629.png,48,43
../Rocks-CENTERED/000537.png,11,64
../Rocks-CENTERED/004751.png,43,23
../Rocks-CENTERED/002320.png,49,57
../Rocks-CENTERED/003980.png,9,63
../Rocks-CENTERED/002446.png,24,23
../Rocks-CENTERED/003758.png,43,18
../Rocks-CENTERED/004037.png,24,64
../Rocks-CENTERED/000251.png,7,29
../Rocks-CENTERED/000245.png,1,19
../Rocks-CENTERED/003994.png,44,31
../Rocks-CENTERED/002452.png,1,25
../Rocks-CENTERED/004023.png,3,34
../Rocks-CENTERED/004745.png,4,52
../Rocks-CENTERED/002334.png,62,40
../Rocks-CENTERED/000523.png,18,57
../Rocks-CENTERED/003002.png,34,52
../Rocks-CENTERED/001615.png,23,3
../Rocks-CENTERED/001173.png,48,46
../Rocks-CENTERED/003764.png,9,11
../Rocks-CENTERED/003770.png,23,15
../Rocks-CENTERED/000279.png,12,60
../Rocks-CENTERED/001167.png,46,0
../Rocks-CENTERED/001601.png,16,53
../Rocks-CENTERED/004779.png,51,52
../Rocks-CENTERED/003016.png,27,44
../Rocks-CENTERED/002308.png,63,28
../Rocks-CENTERED/004792.png,37,7
../Rocks-CENTERED/001832.png,29,3
../Rocks-CENTERED/000292.png,52,51
../Rocks-CENTERED/003943.png,45,64
../Rocks-CENTERED/002485.png,21,36
../Rocks-CENTERED/003957.png,18,69
../Rocks-CENTERED/002491.png,11,50
../Rocks-CENTERED/001198.png,12,44
../Rocks-CENTERED/000286.png,61,2
../Rocks-CENTERED/001826.png,63,56
../Rocks-CENTERED/004786.png,23,25
../Rocks-CENTERED/000053.png,62,47
../Rocks-CENTERED/004235.png,15,50
../Rocks-CENTERED/002644.png,22,6
../Rocks-CENTERED/002122.png,68,24
../Rocks-CENTERED/004553.png,42,16
../Rocks-CENTERED/000735.png,58,18
../Rocks-CENTERED/000721.png,9,10
../Rocks-CENTERED/002136.png,16,27
../Rocks-CENTERED/003228.png,23,16
../Rocks-CENTERED/004547.png,47,61
../Rocks-CENTERED/004221.png,15,15
../Rocks-CENTERED/002888.png,52,67
../Rocks-CENTERED/002650.png,58,54
../Rocks-CENTERED/001359.png,12,38
../Rocks-CENTERED/000047.png,27,60
../Rocks-CENTERED/004209.png,64,27
../Rocks-CENTERED/003566.png,37,36
../Rocks-CENTERED/002678.png,26,40
../Rocks-CENTERED/001371.png,8,5
../Rocks-CENTERED/000709.png,59,52
../Rocks-CENTERED/001417.png,35,13
../Rocks-CENTERED/003200.png,39,66
../Rocks-CENTERED/003214.png,25,43
../Rocks-CENTERED/001403.png,10,67
../Rocks-CENTERED/001365.png,52,69
../Rocks-CENTERED/003572.png,46,43
../Rocks-CENTERED/002687.png,31,13
../Rocks-CENTERED/003599.png,49,12
../Rocks-CENTERED/000090.png,30,3
../Rocks-CENTERED/004590.png,22,31
../Rocks-CENTERED/004584.png,39,17
../Rocks-CENTERED/000084.png,5,63
../Rocks-CENTERED/002693.png,10,38
../Rocks-CENTERED/002863.png,55,47
../Rocks-CENTERED/000912.png,43,7
../Rocks-CENTERED/000906.png,62,29
../Rocks-CENTERED/002877.png,50,31
../Rocks-CENTERED/000127.png,19,27
../Rocks-CENTERED/001239.png,21,24
../Rocks-CENTERED/002730.png,7,62
../Rocks-CENTERED/004341.png,33,10
../Rocks-CENTERED/004427.png,38,51
../Rocks-CENTERED/003348.png,5,62
../Rocks-CENTERED/002056.png,51,36
../Rocks-CENTERED/000899.png,28,38
../Rocks-CENTERED/000641.png,21,14
../Rocks-CENTERED/000655.png,18,19
../Rocks-CENTERED/004433.png,65,22
../Rocks-CENTERED/002042.png,51,26
../Rocks-CENTERED/002724.png,59,47
../Rocks-CENTERED/004355.png,40,63
../Rocks-CENTERED/000133.png,50,51
../Rocks-CENTERED/003412.png,18,23
../Rocks-CENTERED/001205.png,44,49
../Rocks-CENTERED/001563.png,59,54
../Rocks-CENTERED/003374.png,15,60
../Rocks-CENTERED/003360.png,46,16
../Rocks-CENTERED/001577.png,51,46
../Rocks-CENTERED/000669.png,13,42
../Rocks-CENTERED/001211.png,27,46
../Rocks-CENTERED/002718.png,56,15
../Rocks-CENTERED/003406.png,55,19
../Rocks-CENTERED/004369.png,44,27
../Rocks-CENTERED/004382.png,2,40
../Rocks-CENTERED/000682.png,65,58
../Rocks-CENTERED/002095.png,64,12
../Rocks-CENTERED/002081.png,13,12
../Rocks-CENTERED/000696.png,26,34
../Rocks-CENTERED/001588.png,8,62
../Rocks-CENTERED/004396.png,38,6
../Rocks-CENTERED/002917.png,55,69
../Rocks-CENTERED/000866.png,54,37
../Rocks-CENTERED/000872.png,43,30
../Rocks-CENTERED/002903.png,24,6
../Rocks-CENTERED/001985.png,11,63
../Rocks-CENTERED/000443.png,34,46
../Rocks-CENTERED/002254.png,49,15
../Rocks-CENTERED/004625.png,53,29
../Rocks-CENTERED/004143.png,6,62
../Rocks-CENTERED/002532.png,17,29
../Rocks-CENTERED/000325.png,45,29
../Rocks-CENTERED/000331.png,19,44
../Rocks-CENTERED/004157.png,6,44
../Rocks-CENTERED/003638.png,68,54
../Rocks-CENTERED/002526.png,25,38
../Rocks-CENTERED/002240.png,68,35
../Rocks-CENTERED/004631.png,0,15
../Rocks-CENTERED/001991.png,3,45
../Rocks-CENTERED/000457.png,69,65
../Rocks-CENTERED/001749.png,19,16
../Rocks-CENTERED/002268.png,38,22
../Rocks-CENTERED/003176.png,4,0
../Rocks-CENTERED/004619.png,46,41
../Rocks-CENTERED/001761.png,21,64
../Rocks-CENTERED/001007.png,38,28
../Rocks-CENTERED/000319.png,39,45
../Rocks-CENTERED/003610.png,51,57
../Rocks-CENTERED/003604.png,56,52
../Rocks-CENTERED/001013.png,35,66
../Rocks-CENTERED/001775.png,56,59
../Rocks-CENTERED/003162.png,11,15
../Rocks-CENTERED/003189.png,14,9
../Rocks-CENTERED/002297.png,0,35
../Rocks-CENTERED/001946.png,9,61
../Rocks-CENTERED/000480.png,3,47
../Rocks-CENTERED/003837.png,50,64
../Rocks-CENTERED/004180.png,61,20
../Rocks-CENTERED/003823.png,63,61
../Rocks-CENTERED/004194.png,14,24
../Rocks-CENTERED/001952.png,69,54
../Rocks-CENTERED/000494.png,54,43
../Rocks-CENTERED/002283.png,63,53
../Rocks-CENTERED/004802.png,50,63
../Rocks-CENTERED/004816.png,59,42
../Rocks-CENTERED/002287.png,6,63
../Rocks-CENTERED/003199.png,17,4
../Rocks-CENTERED/001956.png,37,48
../Rocks-CENTERED/000490.png,41,33
../Rocks-CENTERED/004190.png,63,47
../Rocks-CENTERED/003827.png,37,31
../Rocks-CENTERED/004184.png,69,6
../Rocks-CENTERED/003833.png,21,43
../Rocks-CENTERED/001942.png,34,27
../Rocks-CENTERED/000484.png,61,66
../Rocks-CENTERED/002293.png,50,55
../Rocks-CENTERED/004812.png,34,17
../Rocks-CENTERED/004806.png,25,25
../Rocks-CENTERED/001995.png,57,32
../Rocks-CENTERED/000453.png,43,56
../Rocks-CENTERED/004635.png,52,1
../Rocks-CENTERED/002244.png,66,54
../Rocks-CENTERED/002522.png,52,25
../Rocks-CENTERED/004153.png,8,0
../Rocks-CENTERED/000335.png,1,20
../Rocks-CENTERED/000321.png,14,23
../Rocks-CENTERED/002536.png,4,57
../Rocks-CENTERED/004147.png,39,6
../Rocks-CENTERED/003628.png,6,16
../Rocks-CENTERED/004621.png,18,28
../Rocks-CENTERED/002250.png,34,13
../Rocks-CENTERED/001759.png,56,26
../Rocks-CENTERED/001981.png,3,31
../Rocks-CENTERED/000447.png,21,22
../Rocks-CENTERED/003166.png,39,22
../Rocks-CENTERED/004609.png,48,53
../Rocks-CENTERED/002278.png,35,16
../Rocks-CENTERED/001771.png,39,30
../Rocks-CENTERED/000309.png,4,27
../Rocks-CENTERED/001017.png,40,6
../Rocks-CENTERED/003600.png,2,19
../Rocks-CENTERED/003614.png,62,2
../Rocks-CENTERED/001003.png,6,22
../Rocks-CENTERED/001765.png,15,3
../Rocks-CENTERED/003172.png,40,14
../Rocks-CENTERED/004392.png,67,27
../Rocks-CENTERED/000692.png,22,19
../Rocks-CENTERED/002085.png,5,27
../Rocks-CENTERED/002091.png,13,60
../Rocks-CENTERED/001598.png,54,40
../Rocks-CENTERED/000686.png,14,43
../Rocks-CENTERED/004386.png,54,9
../Rocks-CENTERED/002907.png,47,21
../Rocks-CENTERED/000876.png,11,4
../Rocks-CENTERED/000862.png,11,17
../Rocks-CENTERED/002913.png,44,21
../Rocks-CENTERED/001229.png,46,54
../Rocks-CENTERED/000137.png,66,24
../Rocks-CENTERED/004351.png,16,60
../Rocks-CENTERED/002720.png,58,7
../Rocks-CENTERED/002046.png,3,25
../Rocks-CENTERED/004437.png,6,69
../Rocks-CENTERED/003358.png,52,57
../Rocks-CENTERED/000651.png,11,25
../Rocks-CENTERED/000889.png,47,69
../Rocks-CENTERED/000645.png,14,13
../Rocks-CENTERED/002052.png,53,47
../Rocks-CENTERED/004423.png,25,56
../Rocks-CENTERED/004345.png,24,36
../Rocks-CENTERED/002734.png,7,37
../Rocks-CENTERED/000123.png,13,29
../Rocks-CENTERED/003402.png,12,27
../Rocks-CENTERED/001215.png,12,51
../Rocks-CENTERED/001573.png,7,64
../Rocks-CENTERED/003364.png,55,15
../Rocks-CENTERED/003370.png,5,3
../Rocks-CENTERED/000679.png,14,5
../Rocks-CENTERED/001567.png,10,12
../Rocks-CENTERED/001201.png,50,25
../Rocks-CENTERED/003416.png,15,21
../Rocks-CENTERED/004379.png,17,11
../Rocks-CENTERED/002708.png,15,37
../Rocks-CENTERED/003589.png,40,60
../Rocks-CENTERED/002697.png,58,20
../Rocks-CENTERED/000080.png,25,5
../Rocks-CENTERED/004580.png,47,5
../Rocks-CENTERED/004594.png,14,49
../Rocks-CENTERED/000094.png,10,10
../Rocks-CENTERED/002683.png,35,28
../Rocks-CENTERED/002873.png,14,19
../Rocks-CENTERED/000902.png,36,28
../Rocks-CENTERED/000916.png,44,19
../Rocks-CENTERED/002867.png,60,34
../Rocks-CENTERED/000043.png,60,5
../Rocks-CENTERED/002654.png,18,18
../Rocks-CENTERED/004225.png,15,13
../Rocks-CENTERED/004543.png,36,15
../Rocks-CENTERED/002132.png,29,59
../Rocks-CENTERED/000725.png,42,19
../Rocks-CENTERED/000731.png,44,40
../Rocks-CENTERED/003238.png,51,50
../Rocks-CENTERED/004557.png,7,46
../Rocks-CENTERED/002126.png,51,25
../Rocks-CENTERED/002640.png,1,63
../Rocks-CENTERED/002898.png,56,13
../Rocks-CENTERED/004231.png,61,64
../Rocks-CENTERED/000057.png,13,54
../Rocks-CENTERED/001349.png,45,41
../Rocks-CENTERED/002668.png,35,21
../Rocks-CENTERED/004219.png,20,39
../Rocks-CENTERED/003576.png,27,7
../Rocks-CENTERED/001361.png,0,31
../Rocks-CENTERED/001407.png,5,67
../Rocks-CENTERED/000719.png,32,45
../Rocks-CENTERED/003210.png,61,40
